X,Y,Outcome,Bodypart
83.8000031,53.7999992,0,0
81.1999969,33.4000015,0,0
80.1999969,53.4000015,0,0
89.8000031,36.7000008,0,0
80.0999985,65.8000031,0,0
88.0999985,61.4000015,0,0
78.0999985,39.2000008,0,0
77.4000015,44.5999985,0,0
76.0999985,32.7999992,0,0
90.3000031,44.2999992,0,0
75.5999985,66.4000015,0,0
87.1999969,70.9000015,0,0
89.6999969,60.5,0,0
89.5999985,50.0999985,0,1
87.5999985,32.400001499999995,0,0
87.0,42.9000015,0,1
89.4000015,55.700000800000005,0,1
87.6999969,36.099998500000005,0,0
88.1999969,62.0,0,1
90.6999969,49.2999992,0,1
70.9000015,51.0999985,0,0
97.1999969,35.2999992,0,0
86.9000015,58.4000015,0,0
89.9000015,53.5999985,0,0
90.5,40.0,1,0
85.6999969,44.7999992,0,0
93.6999969,50.7000008,0,0
94.3000031,57.299999199999995,0,1
86.4000015,59.9000015,0,0
94.9000015,41.2000008,0,0
84.5999985,45.2000008,0,0
93.4000015,53.4000015,0,1
90.5999985,61.5999985,0,0
92.4000015,50.2999992,0,1
76.9000015,51.0,0,0
86.1999969,56.00000000000001,0,0
88.5,50.0,0,0
97.5999985,60.0999985,1,0
97.6999969,37.0999985,0,0
79.3000031,48.599998500000005,0,0
88.5,50.0,1,0
91.5,44.0,0,0
91.5,61.7999992,0,0
91.0,31.299999200000002,0,0
92.5,56.700000800000005,0,0
91.5,47.9000015,0,1
89.8000031,29.1000004,0,0
88.9000015,66.4000015,0,0
90.5999985,52.5999985,0,0
91.0,45.2000008,1,0
79.3000031,68.5999985,0,0
75.1999969,27.100000400000003,0,0
92.30000310000001,55.50000000000001,0,1
86.0999985,39.7000008,1,0
91.0,40.700000800000005,0,1
85.5,81.4000015,1,0
91.0,70.9000015,0,0
90.1999969,35.0999985,0,0
77.4000015,32.0,0,0
79.6999969,53.700000800000005,0,0
91.5999985,37.0999985,0,0
44.5999985,54.50000000000001,0,0
93.9000015,49.5999985,0,1
88.5,50.0,1,0
88.8000031,57.299999199999995,1,0
89.8000031,44.900001499999995,0,0
68.4000015,53.2999992,0,0
74.4000015,44.2000008,1,0
87.5999985,39.2000008,0,0
81.3000031,47.0999985,0,0
84.9000015,28.2999992,0,0
86.8000031,44.2000008,0,0
80.0999985,48.5,0,0
86.9000015,58.299999199999995,0,0
74.8000031,56.099998500000005,0,0
78.9000015,24.2999992,0,0
88.3000031,58.799999199999995,0,0
90.6999969,38.2999992,0,0
96.1999969,51.2999992,0,1
90.5999985,46.0999985,0,1
1.7999999999999998,49.5999985,0,0
68.8000031,56.099998500000005,0,0
97.4000015,58.5,0,0
96.1999969,65.5999985,0,0
91.0,25.8999996,0,0
85.3000031,53.4000015,1,0
77.0999985,62.2999992,0,0
74.5999985,35.5,0,0
83.0999985,38.0,0,0
89.5999985,66.1999969,0,0
74.5,36.2999992,1,0
92.4000015,54.0,0,1
96.1999969,37.7000008,0,0
90.9000015,30.8999996,0,0
82.3000031,42.9000015,0,0
87.5,70.0,0,0
97.4000015,46.799999199999995,0,0
85.5999985,61.4000015,0,0
80.9000015,66.0,0,0
86.5,42.2000008,0,0
97.3000031,48.9000015,1,0
88.5999985,46.4000015,0,1
88.8000031,45.2000008,0,1
90.1999969,39.5999985,0,0
81.5999985,55.099998500000005,0,0
78.5999985,31.6000004,0,0
76.3000031,66.0999985,0,0
84.0,73.0,0,0
73.5999985,46.5999985,0,0
72.4000015,55.50000000000001,0,0
80.9000015,67.4000015,0,0
86.9000015,47.0,0,0
90.0,36.9000015,0,0
75.8000031,38.0,0,0
84.5,48.2000008,0,0
84.5999985,33.700000800000005,1,0
87.5,43.2999992,1,0
68.5999985,47.5,0,0
70.8000031,41.9000015,0,0
85.6999969,48.099998500000005,0,0
96.3000031,62.5,0,1
74.0,62.2999992,0,0
98.6999969,57.599998500000005,0,0
76.5,42.2000008,0,0
85.1999969,46.0999985,1,0
89.5,44.5,0,0
95.5999985,47.0,1,0
85.5999985,51.5999985,1,0
88.0,38.7999992,0,0
93.3000031,49.2999992,1,0
90.5999985,37.0,0,0
80.0,75.0999985,0,0
90.5999985,31.6000004,1,0
87.9000015,38.7000008,1,0
97.0,46.0,0,0
89.9000015,31.6000004,0,0
93.8000031,40.299999199999995,0,0
94.5999985,42.9000015,1,1
76.9000015,54.7999992,0,0
8.8999996,70.4000015,0,0
74.9000015,45.400001499999995,0,0
72.8000031,57.2000008,0,0
91.4000015,42.2000008,0,1
76.1999969,73.0,0,0
80.5,30.700000799999998,0,0
86.4000015,55.200000800000005,0,0
81.5,30.1000004,0,0
91.3000031,32.5999985,0,0
78.8000031,47.299999199999995,0,0
88.4000015,42.7000008,0,0
76.6999969,52.700000800000005,0,0
84.5999985,71.5,0,0
87.1999969,18.8999996,0,0
93.5,49.5999985,1,0
87.8000031,40.700000800000005,0,0
95.9000015,45.7000008,0,1
75.0999985,44.5,0,0
75.5,28.2999992,0,0
89.5,53.7999992,0,0
81.0999985,46.0,0,0
91.6999969,40.0,0,1
97.6999969,51.5999985,1,0
90.8000031,42.7999992,0,0
89.4000015,55.2999992,1,0
87.0,53.4000015,0,0
75.5999985,63.5999985,0,0
76.0,47.9000015,0,0
78.3000031,66.3000031,0,0
87.4000015,30.3999996,0,0
95.19999689999999,45.5,0,1
86.0,53.7999992,0,0
91.9000015,35.9000015,0,0
92.0,53.5999985,1,0
76.1999969,42.5,0,0
72.8000031,48.9000015,0,0
91.4000015,53.0999985,0,0
88.8000031,59.5999985,0,1
91.5999985,53.4000015,1,0
91.9000015,40.200000800000005,0,1
71.5,51.5999985,0,0
91.3000031,54.200000800000005,0,0
88.0,45.7000008,0,0
91.1999969,42.7000008,0,0
80.5999985,59.4000015,0,0
68.0999985,50.9000015,0,0
86.4000015,59.0,0,0
90.6999969,42.7000008,0,1
77.5,54.0,0,0
85.0,41.2000008,0,0
90.5999985,35.0999985,0,0
96.3000031,60.0,0,0
96.6999969,48.9000015,0,0
86.0999985,42.5,1,0
93.4000015,56.099998500000005,0,1
86.9000015,39.7999992,0,0
78.5999985,28.7999992,0,0
81.0,68.1999969,0,0
96.0999985,67.8000031,0,1
74.5999985,36.5,0,0
86.9000015,43.9000015,1,0
86.1999969,71.3000031,0,0
75.6999969,69.4000015,0,0
75.4000015,50.5999985,0,0
76.1999969,39.7999992,0,0
74.8000031,63.2000008,0,0
93.1999969,73.1999969,0,0
73.9000015,48.099998500000005,0,0
73.0999985,60.2000008,0,0
89.4000015,51.5,0,0
89.0,43.0999985,0,0
75.3000031,66.8000031,0,0
84.6999969,61.7999992,0,0
86.5999985,56.900001499999995,0,0
92.1999969,46.5999985,0,1
91.6999969,50.9000015,0,1
90.5,60.5999985,0,0
89.4000015,52.7999992,0,1
81.0999985,54.7999992,0,0
76.5,64.8000031,0,0
95.0999985,36.099998500000005,0,0
79.6999969,35.7000008,0,0
90.0,38.2000008,0,0
88.5,50.0,1,0
81.3000031,38.2000008,0,0
85.0,30.2999992,0,0
81.5,27.7000008,0,0
87.5999985,36.2999992,0,0
73.0999985,53.2999992,0,0
77.9000015,41.9000015,0,0
96.3000031,34.9000015,1,0
91.1999969,43.2999992,0,0
87.5,10.0,0,0
76.6999969,50.7000008,0,0
77.1999969,62.5999985,0,0
90.9000015,67.5,0,0
85.5999985,53.5999985,0,0
72.1999969,64.4000015,0,0
76.9000015,69.5999985,0,0
77.5999985,43.0999985,0,0
92.0999985,47.299999199999995,0,0
87.9000015,62.0999985,0,1
89.5,52.700000800000005,0,0
88.3000031,33.9000015,0,0
90.3000031,41.9000015,0,1
87.4000015,73.8000031,0,0
79.3000031,64.1999969,0,0
77.5999985,31.6000004,0,0
73.9000015,59.0999985,0,0
87.0,39.2000008,1,0
96.1999969,35.9000015,0,1
78.8000031,50.0999985,0,0
84.9000015,58.5,0,0
94.4000015,61.2000008,0,0
85.5,72.9000015,0,0
85.0999985,63.5999985,0,0
85.5,58.099998500000005,0,1
75.3000031,54.0,0,0
84.5,54.50000000000001,1,0
92.30000310000001,44.2999992,0,1
85.8000031,34.9000015,0,0
89.1999969,45.7999992,0,0
86.0,48.4000015,0,1
91.6999969,53.700000800000005,0,1
91.3000031,54.200000800000005,0,1
84.6999969,58.5999985,0,0
75.5,38.0,0,0
85.3000031,70.0,0,0
84.4000015,32.5,0,0
90.3000031,38.0,0,0
78.5999985,39.9000015,0,0
89.9000015,55.2999992,0,0
90.8000031,50.9000015,0,1
79.5999985,61.7999992,0,0
88.9000015,54.7999992,0,0
91.1999969,33.4000015,1,0
95.5999985,50.2999992,0,0
90.1999969,47.200000800000005,1,0
84.3000031,33.700000800000005,0,0
88.5,50.0,1,0
80.0999985,51.5999985,0,0
86.5999985,63.0999985,0,0
73.9000015,43.2999992,0,0
94.5999985,40.5999985,0,0
90.3000031,57.900001499999995,0,0
92.5999985,49.5,1,0
74.5,57.900001499999995,0,0
86.6999969,52.7999992,0,0
93.3000031,33.2000008,0,0
98.6999969,59.5999985,0,1
84.6999969,55.00000000000001,0,0
88.6999969,46.0999985,0,0
85.4000015,50.5999985,0,0
81.0,69.0,0,0
89.5999985,52.2000008,0,0
72.9000015,57.49999999999999,0,0
90.4000015,29.700000799999998,0,0
87.5999985,56.099998500000005,0,0
87.3000031,42.7999992,0,0
90.5,67.1999969,0,0
95.9000015,59.0999985,0,1
95.6999969,49.5999985,1,0
98.1999969,49.4000015,1,0
86.0999985,48.099998500000005,0,1
2.8000000000000003,51.2999992,0,1
89.5,65.1999969,0,0
92.6999969,57.099998500000005,0,0
88.5,60.9000015,0,0
95.19999689999999,46.0,1,1
85.8000031,26.2000008,0,0
91.5999985,49.5999985,1,0
76.9000015,57.099998500000005,0,0
85.0,55.400001499999995,0,0
90.5999985,61.5,0,1
88.3000031,36.0,1,0
80.0999985,68.0,0,0
88.1999969,38.0999985,1,0
80.1999969,51.5,0,0
88.4000015,35.2000008,0,0
73.9000015,49.099998500000005,0,0
75.1999969,64.9000015,0,0
75.1999969,32.400001499999995,0,0
75.4000015,50.2999992,0,0
77.5999985,63.2999992,0,0
93.4000015,44.900001499999995,0,1
93.3000031,60.2999992,0,1
81.9000015,37.0999985,0,0
70.9000015,41.2000008,0,0
89.0999985,14.3000002,0,0
82.8000031,61.4000015,0,0
92.0999985,45.2000008,0,0
94.3000031,70.0,0,0
79.5,30.700000799999998,0,0
84.5,54.200000800000005,0,0
84.6999969,31.8999996,0,0
76.6999969,44.2999992,0,0
96.3000031,47.0,1,0
87.5999985,34.200000800000005,0,0
86.3000031,62.0,0,0
87.6999969,44.900001499999995,0,0
49.099998500000005,12.3000002,0,0
87.1999969,65.5,0,0
81.6999969,28.499999999999996,0,0
75.9000015,42.2000008,0,0
86.4000015,56.99999999999999,0,0
97.0,42.2999992,0,0
81.1999969,38.7999992,0,0
85.0999985,52.7999992,1,0
77.8000031,40.700000800000005,0,0
89.5999985,37.0999985,0,1
90.9000015,60.4000015,0,1
75.4000015,62.5,0,0
86.0999985,54.7999992,0,0
93.3000031,39.7999992,0,1
84.6999969,54.50000000000001,0,0
85.0,49.9000015,0,0
75.4000015,50.2999992,0,0
79.4000015,46.700000800000005,0,0
90.3000031,63.9000015,0,0
80.9000015,53.0,0,0
88.3000031,37.9000015,0,0
71.3000031,61.7999992,0,0
72.9000015,36.0,0,0
86.1999969,57.299999199999995,0,1
75.9000015,48.5,0,0
88.5999985,40.0999985,0,0
81.1999969,65.5,0,0
97.4000015,40.9000015,0,0
87.0,47.7999992,0,1
75.1999969,58.2000008,0,0
77.4000015,43.0,0,0
87.8000031,62.7000008,0,0
96.8000031,51.9000015,1,0
87.4000015,53.9000015,0,0
85.0999985,32.2000008,0,0
70.5,56.299999199999995,0,0
88.0999985,59.4000015,0,0
93.5999985,35.9000015,0,0
73.3000031,54.2999992,0,0
91.3000031,38.5999985,1,0
92.8000031,61.4000015,0,0
78.1999969,63.0,0,0
91.0999985,51.0,0,1
96.5999985,65.0999985,0,0
91.0,53.5999985,0,0
78.4000015,32.7999992,0,0
90.6999969,46.4000015,0,1
85.3000031,68.0999985,0,0
87.5999985,35.7999992,0,0
84.5999985,46.4000015,0,0
86.0999985,53.0999985,0,0
69.4000015,52.0999985,0,0
91.4000015,46.0,0,0
95.4000015,68.5999985,0,0
95.3000031,47.0,0,0
80.5,45.2000008,0,0
97.8000031,46.2999992,0,0
79.6999969,39.7000008,0,0
88.5,50.0,0,0
77.1999969,50.2999992,0,0
92.4000015,56.99999999999999,0,1
80.8000031,38.5999985,0,0
90.5,67.5,0,0
88.4000015,27.3999996,0,0
86.0,37.5,0,0
90.0999985,36.599998500000005,0,0
86.5,69.0,0,0
79.5,38.5,0,0
75.8000031,36.9000015,0,0
89.0999985,73.5,0,0
90.5999985,40.799999199999995,0,0
87.1999969,31.1000004,0,0
84.4000015,49.099998500000005,0,0
88.4000015,55.400001499999995,0,0
82.5,62.9000015,0,0
90.6999969,45.400001499999995,0,1
84.8000031,43.9000015,0,0
88.0999985,33.0999985,1,0
83.5,50.9000015,0,0
71.8000031,63.2999992,0,0
90.0,68.4000015,0,0
80.4000015,66.0,0,0
91.5,63.4000015,0,0
90.6999969,41.2000008,0,0
75.1999969,31.799999200000002,0,0
90.5999985,42.2999992,0,0
73.9000015,56.299999199999995,0,0
96.6999969,49.4000015,1,0
89.0999985,54.2999992,0,0
79.6999969,72.6999969,0,0
84.3000031,38.900001499999995,0,0
87.9000015,68.4000015,0,0
81.1999969,37.0999985,0,0
87.9000015,31.5,0,0
96.0,60.0,0,0
90.5999985,54.900001499999995,0,1
88.5,65.5,0,0
88.5999985,66.0999985,0,0
72.0,61.5,0,0
90.4000015,55.50000000000001,1,0
72.9000015,55.099998500000005,0,0
89.9000015,76.0999985,0,0
74.0999985,58.5,0,0
87.5,34.700000800000005,0,0
80.9000015,54.50000000000001,0,0
87.8000031,35.2999992,0,0
75.1999969,39.7000008,0,0
86.9000015,27.3999996,0,0
85.8000031,68.0,0,0
85.8000031,63.7000008,0,0
92.5999985,55.400001499999995,0,1
80.1999969,66.0999985,0,0
88.5,64.1999969,0,0
88.3000031,53.9000015,0,1
96.5,52.4000015,1,1
88.8000031,49.2999992,0,1
76.0999985,26.799999200000002,0,0
75.5999985,58.7000008,0,0
80.4000015,51.9000015,0,0
86.8000031,45.7999992,1,0
90.4000015,32.7999992,0,0
86.0,80.5,0,0
80.9000015,48.2999992,0,0
72.4000015,58.099998500000005,0,0
86.4000015,58.7000008,0,0
87.5999985,70.0,0,0
83.6999969,46.4000015,1,0
78.0999985,51.0,0,0
90.0,48.2000008,0,1
92.8000031,47.200000800000005,0,1
79.0999985,49.4000015,0,0
82.0,48.7999992,0,0
84.9000015,25.0,0,0
89.0999985,55.50000000000001,0,0
92.5999985,42.4000015,0,0
89.5999985,48.0,1,1
81.9000015,55.50000000000001,0,0
88.5999985,57.599998500000005,0,1
71.4000015,57.49999999999999,0,0
82.4000015,42.599998500000005,0,0
93.0,54.0,0,1
79.3000031,32.5999985,0,0
92.30000310000001,41.5,0,1
78.5,37.5,0,0
85.5,71.4000015,0,0
94.3000031,66.5999985,0,0
87.6999969,42.2000008,0,1
85.5,28.700000799999998,0,0
91.0,53.5999985,0,1
82.4000015,44.0,0,0
88.5,50.0,1,0
84.9000015,52.0,0,0
77.9000015,40.200000800000005,0,0
87.0,41.9000015,0,0
91.5,53.5999985,0,1
80.0,39.5,0,0
84.1999969,28.2000008,0,0
97.1999969,65.3000031,0,0
90.0,57.400001499999995,0,1
85.4000015,63.0,1,0
87.4000015,56.700000800000005,0,1
88.5,50.2999992,0,0
87.5,57.299999199999995,0,0
87.0999985,36.2999992,0,0
81.3000031,57.400001499999995,0,0
84.9000015,49.0,0,0
88.5,54.0,0,0
77.5,50.0,0,0
83.8000031,42.099998500000005,0,0
85.6999969,59.4000015,0,0
72.9000015,59.799999199999995,0,0
88.4000015,28.000000000000004,0,0
96.5999985,38.400001499999995,0,0
92.5999985,59.2000008,0,1
92.5,29.7999992,0,0
85.9000015,43.2999992,0,0
80.5,50.9000015,0,0
74.4000015,46.0,0,0
92.4000015,44.5,0,1
82.1999969,53.4000015,0,0
73.9000015,64.5999985,0,0
85.4000015,71.4000015,0,0
85.3000031,44.7999992,0,0
75.1999969,76.0,0,0
88.0,40.700000800000005,0,0
79.1999969,48.9000015,0,0
90.0,45.0999985,0,1
89.4000015,60.0,0,1
80.3000031,53.2999992,0,0
77.4000015,39.2000008,0,0
88.5999985,57.599998500000005,0,0
84.4000015,45.0999985,0,0
93.5999985,59.0,0,1
86.5,72.0999985,0,0
88.0999985,57.599998500000005,0,0
95.0999985,50.0999985,0,1
92.0,50.4000015,0,1
90.5999985,39.7000008,0,1
84.5,63.7000008,0,0
73.4000015,28.499999999999996,0,0
88.5,50.0,1,0
92.0,53.0999985,0,0
77.3000031,45.5,0,0
86.8000031,36.4000015,0,0
87.5,58.2000008,0,0
68.4000015,69.9000015,0,0
84.1999969,60.7000008,1,0
90.0999985,63.9000015,0,0
98.3000031,52.2000008,1,1
87.1999969,54.599998500000005,0,0
88.8000031,42.099998500000005,1,0
90.0999985,36.4000015,0,0
91.5999985,28.499999999999996,0,0
4.0,47.7999992,0,0
85.5,34.5,0,0
81.0999985,50.7000008,0,0
81.9000015,53.0,1,0
97.0,44.5999985,0,1
74.9000015,54.7999992,0,0
88.5,50.0,1,0
95.19999689999999,59.7000008,0,0
85.3000031,42.4000015,0,0
97.4000015,59.5999985,0,1
97.3000031,41.299999199999995,0,0
95.4000015,42.099998500000005,0,0
79.0999985,57.299999199999995,0,0
80.5999985,69.3000031,0,0
85.0999985,48.2000008,1,0
75.8000031,70.3000031,0,0
73.5,44.0999985,0,0
77.0999985,32.400001499999995,0,0
81.5999985,46.5999985,0,0
86.9000015,54.900001499999995,0,0
92.9000015,53.5999985,0,0
93.1999969,51.0,1,0
88.3000031,68.8000031,0,0
79.3000031,56.299999199999995,0,0
75.0999985,57.299999199999995,0,0
86.5,47.200000800000005,0,0
82.5,51.2999992,0,0
92.1999969,51.7999992,0,0
90.1999969,56.599998500000005,0,0
78.0999985,67.5,0,0
73.4000015,37.4000015,0,0
92.8000031,64.0,0,0
72.5,49.9000015,0,0
95.9000015,46.4000015,0,0
83.4000015,50.0,0,0
87.3000031,40.299999199999995,0,0
79.5999985,38.5999985,0,0
93.0999985,44.0,0,1
91.8000031,59.0999985,0,1
70.6999969,43.0,0,0
92.1999969,46.799999199999995,0,1
76.3000031,60.7999992,0,0
95.5999985,52.700000800000005,0,0
95.6999969,66.4000015,0,0
76.4000015,47.4000015,0,0
75.9000015,49.099998500000005,0,0
96.9000015,39.5999985,0,1
72.5,60.2000008,0,0
96.1999969,17.100000400000003,0,0
91.5,33.0999985,0,0
94.1999969,51.2999992,0,1
94.8000031,66.0,0,0
76.1999969,46.4000015,0,0
87.1999969,57.599998500000005,1,0
91.5,70.9000015,0,0
92.6999969,61.7999992,0,1
83.5,56.099998500000005,0,0
92.5,48.7999992,1,1
90.4000015,53.0999985,0,0
86.6999969,33.2999992,0,0
87.8000031,70.5999985,0,0
86.5,60.5999985,0,0
89.3000031,48.2000008,0,1
83.5999985,41.2000008,0,0
70.19999689999999,58.799999199999995,0,0
90.6999969,55.700000800000005,1,1
84.4000015,65.0999985,0,0
79.5,42.7000008,0,0
92.9000015,42.099998500000005,0,1
88.0999985,37.5999985,0,0
92.4000015,52.7999992,0,1
91.5999985,56.299999199999995,0,1
77.5999985,67.5999985,0,0
83.8000031,56.00000000000001,0,0
83.3000031,50.0999985,0,0
80.5999985,47.9000015,0,0
89.3000031,46.799999199999995,0,0
94.3000031,71.9000015,0,0
91.1999969,49.5999985,0,1
95.4000015,53.5999985,0,1
92.1999969,56.599998500000005,0,1
80.6999969,50.4000015,1,0
86.5,49.9000015,0,0
78.1999969,91.1999969,0,0
86.6999969,69.1999969,0,0
94.5999985,54.200000800000005,1,1
94.5,69.0,0,0
96.3000031,49.0,0,0
81.1999969,50.5,0,0
86.0,72.3000031,0,0
86.1999969,47.5,0,0
95.0,68.0,0,0
82.4000015,51.9000015,0,0
78.1999969,31.6000004,0,0
85.0,50.4000015,0,0
88.5,43.5999985,0,1
84.3000031,38.2000008,0,0
96.5999985,64.8000031,0,0
90.5999985,45.5,0,1
92.0999985,49.5999985,0,0
79.1999969,36.0,0,0
89.0,55.400001499999995,0,1
96.0999985,54.50000000000001,1,1
91.4000015,67.9000015,0,0
91.4000015,56.00000000000001,0,1
82.0,72.0,0,0
88.5,50.0,1,0
86.6999969,69.5999985,0,0
77.4000015,49.4000015,0,0
77.5999985,37.4000015,0,0
81.5,35.7000008,0,0
87.0999985,45.400001499999995,0,1
79.0999985,60.4000015,0,0
77.9000015,42.099998500000005,0,0
92.30000310000001,55.400001499999995,1,1
86.0,32.2000008,0,0
84.4000015,54.2999992,1,0
84.3000031,49.5,0,0
92.0,55.700000800000005,0,1
90.3000031,51.2999992,0,1
98.9000015,57.49999999999999,0,0
80.6999969,40.700000800000005,0,0
89.9000015,56.299999199999995,1,0
88.5,50.0,1,0
78.9000015,34.9000015,0,0
81.0999985,46.200000800000005,0,0
90.3000031,53.9000015,0,1
77.6999969,59.0999985,0,0
91.4000015,43.7000008,0,1
89.4000015,42.7999992,0,0
91.5,40.9000015,0,0
87.1999969,34.200000800000005,0,0
81.5,63.4000015,1,0
76.8000031,63.9000015,0,0
78.8000031,62.7000008,0,0
77.3000031,52.0999985,0,0
86.8000031,33.4000015,0,0
77.9000015,33.7999992,0,0
77.5,47.7999992,0,0
95.5999985,41.5,0,1
86.6999969,67.9000015,0,0
80.1999969,80.3000031,0,0
71.4000015,25.0,0,0
76.4000015,41.0,0,0
88.5,50.0,1,0
87.1999969,41.7999992,0,0
80.3000031,51.7999992,0,0
84.8000031,32.2999992,0,0
91.8000031,45.7999992,1,1
81.0999985,53.4000015,0,0
76.0999985,67.5,0,0
86.1999969,56.00000000000001,0,0
84.9000015,55.700000800000005,0,0
87.6999969,67.5,0,0
84.8000031,48.5,0,0
89.1999969,51.9000015,0,1
89.8000031,36.7999992,0,0
98.0,41.0,0,0
90.1999969,66.5999985,0,0
91.1999969,54.200000800000005,0,0
88.3000031,54.200000800000005,0,0
89.6999969,44.0,0,1
89.1999969,26.7000008,0,0
73.8000031,41.299999199999995,0,0
82.0,61.0999985,0,0
96.9000015,43.9000015,0,0
89.8000031,37.9000015,0,0
81.1999969,62.0,1,0
74.9000015,41.0,0,0
90.0999985,48.4000015,0,1
88.0999985,62.0,0,0
89.1999969,46.4000015,0,1
91.4000015,52.0999985,0,1
94.4000015,56.700000800000005,0,0
82.3000031,44.5,0,0
84.5,50.2999992,0,0
84.5,61.7999992,0,0
88.0999985,47.0,1,0
91.8000031,44.0999985,1,0
71.9000015,57.299999199999995,0,0
92.9000015,66.0,0,0
87.5,77.9000015,0,0
87.5999985,61.0999985,0,0
87.9000015,45.2000008,0,0
74.9000015,45.0,0,0
72.3000031,45.7999992,0,0
87.1999969,51.2000008,1,0
81.1999969,54.0,0,0
90.9000015,32.400001499999995,0,0
96.0999985,50.0999985,0,0
85.5,59.0999985,0,0
89.3000031,42.2999992,1,0
75.9000015,63.7000008,0,0
76.4000015,48.2999992,0,0
90.9000015,32.400001499999995,0,0
87.5999985,36.4000015,0,0
94.3000031,57.599998500000005,0,1
90.6999969,44.2999992,0,1
90.0,40.0999985,0,0
74.0999985,55.099998500000005,0,0
80.0999985,31.299999200000002,0,0
93.0,53.4000015,0,1
88.1999969,49.7999992,1,1
75.6999969,51.2999992,0,0
82.69999689999999,65.6999969,0,0
72.0999985,60.2999992,0,0
81.0999985,72.8000031,0,0
94.3000031,66.5999985,1,0
72.6999969,40.0,0,0
94.4000015,45.0999985,1,1
95.19999689999999,49.7000008,1,0
84.6999969,54.2999992,0,0
91.4000015,60.0,0,1
88.5,46.4000015,1,0
85.5,35.0999985,0,0
88.5,50.0,0,0
91.6999969,43.0,0,1
93.0,66.5999985,0,0
95.6999969,37.2999992,0,0
81.1999969,49.9000015,0,0
87.5,69.3000031,0,0
68.0999985,46.700000800000005,0,0
86.5999985,64.0999985,0,0
92.5999985,29.6000004,0,0
88.5,50.0,1,0
86.0,46.200000800000005,0,0
82.3000031,54.900001499999995,1,0
93.6999969,61.7999992,0,0
73.5,51.2000008,0,0
83.5999985,43.4000015,0,0
92.4000015,57.900001499999995,0,1
81.5,68.4000015,0,0
80.0,64.5,0,0
90.3000031,61.5,0,0
84.9000015,52.7999992,0,0
87.3000031,40.200000800000005,0,0
3.2,48.099998500000005,0,0
88.0999985,68.8000031,0,0
88.3000031,66.3000031,0,0
92.1999969,42.2999992,0,1
94.9000015,56.700000800000005,0,1
90.1999969,51.0,1,0
73.3000031,49.5,0,0
94.0999985,56.299999199999995,0,1
89.1999969,41.2000008,0,0
74.8000031,66.4000015,0,0
90.0999985,40.299999199999995,1,0
93.0,43.4000015,0,1
85.3000031,30.3999996,0,0
93.0,47.7999992,1,0
82.0999985,49.9000015,0,0
79.6999969,47.299999199999995,0,0
77.5,39.400001499999995,0,0
95.19999689999999,61.0,0,1
83.6999969,34.4000015,0,0
91.3000031,69.9000015,0,0
85.3000031,74.8000031,0,0
88.0999985,28.999999999999996,1,0
75.5,54.599998500000005,0,0
84.6999969,31.200000799999998,0,0
85.8000031,68.9000015,0,0
88.5,50.0,1,0
74.0,36.9000015,0,0
82.0999985,42.2000008,0,0
90.5,54.200000800000005,0,0
81.5999985,31.0,0,0
86.4000015,40.5999985,0,0
72.5,43.4000015,0,0
92.9000015,45.400001499999995,0,0
95.19999689999999,48.9000015,1,0
86.5999985,69.9000015,0,0
86.1999969,70.5,0,0
89.5999985,65.5,0,0
63.4000015,35.0999985,0,0
81.3000031,67.5,0,0
78.4000015,66.8000031,0,0
88.1999969,31.0,0,0
73.9000015,72.6999969,0,0
79.5999985,55.50000000000001,0,0
72.4000015,31.200000799999998,0,0
76.6999969,52.2000008,0,0
80.9000015,50.0,0,0
96.1999969,44.2999992,0,0
80.6999969,27.7000008,0,0
88.5999985,57.2000008,0,0
81.1999969,45.5,0,0
91.1999969,60.7999992,0,0
95.8000031,69.0999985,0,0
89.3000031,34.799999199999995,0,0
90.0,59.2000008,0,0
75.1999969,62.5999985,0,0
74.9000015,39.7000008,0,0
91.0999985,45.2999992,1,0
81.0999985,60.4000015,1,0
92.9000015,51.5,1,1
90.5999985,43.2999992,0,1
94.1999969,52.7999992,1,1
97.8000031,54.0,0,0
91.6999969,57.299999199999995,1,0
96.5,47.9000015,1,0
88.5,50.0,1,0
88.0,58.5,0,0
68.4000015,42.099998500000005,0,0
92.1999969,53.5999985,0,1
78.4000015,73.5999985,0,0
87.6999969,57.900001499999995,0,0
78.1999969,33.7999992,0,0
77.8000031,63.2999992,0,0
83.6999969,48.5,1,0
80.1999969,37.0999985,0,0
95.5999985,47.0,1,0
91.5999985,61.2000008,0,0
90.8000031,49.2999992,0,0
84.3000031,47.299999199999995,0,0
90.8000031,62.7000008,0,0
78.1999969,41.2000008,0,0
92.5,25.299999200000002,0,0
75.1999969,38.5,0,0
75.8000031,37.0999985,0,0
96.6999969,65.5,0,0
90.0999985,47.5999985,0,0
91.5,51.5,0,1
88.0,44.900001499999995,1,0
71.8000031,47.200000800000005,0,0
82.8000031,53.7999992,0,0
80.5,53.7999992,0,0
82.9000015,28.700000799999998,0,0
77.5,35.0999985,0,0
88.5999985,48.5,0,1
86.1999969,49.7999992,1,0
84.0,46.0,0,0
76.8000031,62.0,1,0
89.3000031,45.7999992,1,0
72.8000031,64.9000015,0,0
72.3000031,67.0999985,0,0
80.4000015,46.200000800000005,0,0
90.3000031,43.0,0,0
78.3000031,48.4000015,0,0
79.9000015,31.299999200000002,0,0
77.5999985,62.4000015,0,0
92.1999969,55.900001499999995,0,1
